ICCID,ICCID1,ICCID2,ICCID3,ICCID4,ICCID5,ICCID6,PIN1,PUK1,PIN2,PUK2,IMSI,IMSI1
899222333444000850,899222333444000850,8992,2233,3444,0008,50,9285,30478832,7226,68778119,410022,233345250
899222333444000851,899222333444000851,8992,2233,3444,0008,51,9087,32203187,2946,85291831,410022,233345251
899222333444000852,899222333444000852,8992,2233,3444,0008,52,2986,48807253,8460,24564827,410022,233345252
899222333444000853,899222333444000853,8992,2233,3444,0008,53,6347,93530564,5109,38665350,410022,233345253
899222333444000854,899222333444000854,8992,2233,3444,0008,54,2551,50745346,9993,63929595,410022,233345254
899222333444000855,899222333444000855,8992,2233,3444,0008,55,8341,68319047,3882,15757561,410022,233345255
899222333444000856,899222333444000856,8992,2233,3444,0008,56,7668,10653914,6082,83777109,410022,233345256
899222333444000857,899222333444000857,8992,2233,3444,0008,57,7140,12315653,6409,28832705,410022,233345257
899222333444000858,899222333444000858,8992,2233,3444,0008,58,5149,53435978,5576,59963581,410022,233345258
899222333444000859,899222333444000859,8992,2233,3444,0008,59,6069,22185746,1385,64652200,410022,233345259
899222333444000860,899222333444000860,8992,2233,3444,0008,60,5211,39409075,9038,23962692,410022,233345260
899222333444000861,899222333444000861,8992,2233,3444,0008,61,7578,34983225,1689,37513849,410022,233345261
899222333444000862,899222333444000862,8992,2233,3444,0008,62,9736,53558869,1858,83506464,410022,233345262
899222333444000863,899222333444000863,8992,2233,3444,0008,63,9838,61164669,7851,19187385,410022,233345263
899222333444000864,899222333444000864,8992,2233,3444,0008,64,7795,45265490,5003,53321820,410022,233345264
899222333444000865,899222333444000865,8992,2233,3444,0008,65,9185,36328991,9969,84870567,410022,233345265
899222333444000866,899222333444000866,8992,2233,3444,0008,66,4596,63116865,6702,87712472,410022,233345266
899222333444000867,899222333444000867,8992,2233,3444,0008,67,3557,81224735,5550,21532482,410022,233345267
899222333444000868,899222333444000868,8992,2233,3444,0008,68,8442,60767915,9748,99112098,410022,233345268
899222333444000869,899222333444000869,8992,2233,3444,0008,69,7192,96325208,9515,39711631,410022,233345269
899222333444000870,899222333444000870,8992,2233,3444,0008,70,1821,57143824,3897,55784946,410022,233345270
899222333444000871,899222333444000871,8992,2233,3444,0008,71,7646,92044897,3660,56467980,410022,233345271
899222333444000872,899222333444000872,8992,2233,3444,0008,72,1079,83576692,1084,91576851,410022,233345272
899222333444000873,899222333444000873,8992,2233,3444,0008,73,2760,60287082,3152,93578740,410022,233345273
899222333444000874,899222333444000874,8992,2233,3444,0008,74,9983,63886959,5433,20482566,410022,233345274
899222333444000875,899222333444000875,8992,2233,3444,0008,75,4116,58406812,1835,50302937,410022,233345275
899222333444000876,899222333444000876,8992,2233,3444,0008,76,9185,69325353,2226,23203632,410022,233345276
899222333444000877,899222333444000877,8992,2233,3444,0008,77,4255,74763141,9023,80585602,410022,233345277
899222333444000878,899222333444000878,8992,2233,3444,0008,78,5281,65592015,9791,37395939,410022,233345278
899222333444000879,899222333444000879,8992,2233,3444,0008,79,9675,64242285,1839,34039977,410022,233345279
899222333444000880,899222333444000880,8992,2233,3444,0008,80,1073,64318565,8153,37875734,410022,233345280
899222333444000881,899222333444000881,8992,2233,3444,0008,81,3324,70611233,7916,10712266,410022,233345281
899222333444000882,899222333444000882,8992,2233,3444,0008,82,4863,57465291,4102,85195607,410022,233345282
899222333444000883,899222333444000883,8992,2233,3444,0008,83,2339,58291123,1630,70087604,410022,233345283
899222333444000884,899222333444000884,8992,2233,3444,0008,84,2557,85458377,8450,90687325,410022,233345284
899222333444000885,899222333444000885,8992,2233,3444,0008,85,5349,25485234,8502,76939700,410022,233345285
899222333444000886,899222333444000886,8992,2233,3444,0008,86,5580,75996358,8852,10985964,410022,233345286
899222333444000887,899222333444000887,8992,2233,3444,0008,87,1994,83403655,7778,39810762,410022,233345287
899222333444000888,899222333444000888,8992,2233,3444,0008,88,3648,36737081,7010,63482257,410022,233345288
899222333444000889,899222333444000889,8992,2233,3444,0008,89,4238,86113992,5426,58355124,410022,233345289
899222333444000890,899222333444000890,8992,2233,3444,0008,90,7758,64209182,8212,33358578,410022,233345290
899222333444000891,899222333444000891,8992,2233,3444,0008,91,6557,26974026,8153,15697163,410022,233345291
899222333444000892,899222333444000892,8992,2233,3444,0008,92,2799,12072805,1914,29971317,410022,233345292
899222333444000893,899222333444000893,8992,2233,3444,0008,93,7721,19598225,9087,90904718,410022,233345293
899222333444000894,899222333444000894,8992,2233,3444,0008,94,7455,50060314,2656,32393279,410022,233345294
899222333444000895,899222333444000895,8992,2233,3444,0008,95,9007,33519421,7940,72929583,410022,233345295
899222333444000896,899222333444000896,8992,2233,3444,0008,96,9689,87115331,7424,39103118,410022,233345296
899222333444000897,899222333444000897,8992,2233,3444,0008,97,2649,40384743,7204,28676724,410022,233345297
899222333444000898,899222333444000898,8992,2233,3444,0008,98,5645,66353038,9106,61360870,410022,233345298
899222333444000899,899222333444000899,8992,2233,3444,0008,99,8133,96380424,5914,77633851,410022,233345299
899222333444000900,899222333444000900,8992,2233,3444,0009,00,1610,51225103,4116,39080186,410022,233345300
899222333444000901,899222333444000901,8992,2233,3444,0009,01,9367,18342325,1231,99062784,410022,233345301
899222333444000902,899222333444000902,8992,2233,3444,0009,02,9670,75861708,1696,16789122,410022,233345302
899222333444000903,899222333444000903,8992,2233,3444,0009,03,3160,40978729,1238,33493867,410022,233345303
899222333444000904,899222333444000904,8992,2233,3444,0009,04,2626,88127930,2667,10558191,410022,233345304
899222333444000905,899222333444000905,8992,2233,3444,0009,05,3882,76120165,8674,72000319,410022,233345305
899222333444000906,899222333444000906,8992,2233,3444,0009,06,8814,10182612,7279,22450488,410022,233345306
899222333444000907,899222333444000907,8992,2233,3444,0009,07,8410,76529606,6728,64035516,410022,233345307
899222333444000908,899222333444000908,8992,2233,3444,0009,08,4337,52741140,8696,20519008,410022,233345308
899222333444000909,899222333444000909,8992,2233,3444,0009,09,8600,28210623,3727,20039730,410022,233345309
899222333444000910,899222333444000910,8992,2233,3444,0009,10,6007,24061024,1147,39517789,410022,233345310
899222333444000911,899222333444000911,8992,2233,3444,0009,11,3999,83458875,8669,78769961,410022,233345311
899222333444000912,899222333444000912,8992,2233,3444,0009,12,5411,32470876,2811,31998689,410022,233345312
899222333444000913,899222333444000913,8992,2233,3444,0009,13,4867,96033853,3130,92300227,410022,233345313
899222333444000914,899222333444000914,8992,2233,3444,0009,14,3422,57880948,7220,72719367,410022,233345314
899222333444000915,899222333444000915,8992,2233,3444,0009,15,4839,75262415,4288,83817958,410022,233345315
899222333444000916,899222333444000916,8992,2233,3444,0009,16,5335,90569731,6017,41759686,410022,233345316
899222333444000917,899222333444000917,8992,2233,3444,0009,17,2726,38194364,9896,65232549,410022,233345317
899222333444000918,899222333444000918,8992,2233,3444,0009,18,9318,91875540,8356,62181880,410022,233345318
899222333444000919,899222333444000919,8992,2233,3444,0009,19,6152,22099451,8304,57056552,410022,233345319
899222333444000920,899222333444000920,8992,2233,3444,0009,20,4833,83148601,8436,23074824,410022,233345320
899222333444000921,899222333444000921,8992,2233,3444,0009,21,7724,54649491,7212,65936108,410022,233345321
899222333444000922,899222333444000922,8992,2233,3444,0009,22,6804,53200306,3466,32355347,410022,233345322
899222333444000923,899222333444000923,8992,2233,3444,0009,23,7805,27450078,7300,61211896,410022,233345323
899222333444000924,899222333444000924,8992,2233,3444,0009,24,9874,83089697,9768,21521618,410022,233345324
899222333444000925,899222333444000925,8992,2233,3444,0009,25,3402,23934369,9056,30164765,410022,233345325
899222333444000926,899222333444000926,8992,2233,3444,0009,26,6520,43097798,8936,69918531,410022,233345326
899222333444000927,899222333444000927,8992,2233,3444,0009,27,1599,59228199,4278,35067635,410022,233345327
899222333444000928,899222333444000928,8992,2233,3444,0009,28,6064,21693246,1149,91548403,410022,233345328
899222333444000929,899222333444000929,8992,2233,3444,0009,29,9753,18739104,9563,85449966,410022,233345329
899222333444000930,899222333444000930,8992,2233,3444,0009,30,8955,63092188,5650,66207229,410022,233345330
899222333444000931,899222333444000931,8992,2233,3444,0009,31,9824,86496740,4728,83531737,410022,233345331
899222333444000932,899222333444000932,8992,2233,3444,0009,32,6398,46772689,8833,49266236,410022,233345332
899222333444000933,899222333444000933,8992,2233,3444,0009,33,9562,32212802,3007,58879668,410022,233345333
899222333444000934,899222333444000934,8992,2233,3444,0009,34,6114,84962163,2397,24336678,410022,233345334
899222333444000935,899222333444000935,8992,2233,3444,0009,35,2302,43488999,7306,87386575,410022,233345335
899222333444000936,899222333444000936,8992,2233,3444,0009,36,5856,96081873,5817,10286444,410022,233345336
899222333444000937,899222333444000937,8992,2233,3444,0009,37,4489,65612105,4769,84130934,410022,233345337
899222333444000938,899222333444000938,8992,2233,3444,0009,38,1384,24378652,7766,22409657,410022,233345338
899222333444000939,899222333444000939,8992,2233,3444,0009,39,2557,36436797,3852,46698649,410022,233345339
899222333444000940,899222333444000940,8992,2233,3444,0009,40,4202,57827803,2829,34777364,410022,233345340
899222333444000941,899222333444000941,8992,2233,3444,0009,41,2247,46792720,1840,20001028,410022,233345341
899222333444000942,899222333444000942,8992,2233,3444,0009,42,4903,81939135,1305,56759054,410022,233345342
899222333444000943,899222333444000943,8992,2233,3444,0009,43,6967,20420449,4973,50477018,410022,233345343
899222333444000944,899222333444000944,8992,2233,3444,0009,44,1561,72035801,5705,39683452,410022,233345344
899222333444000945,899222333444000945,8992,2233,3444,0009,45,9694,67783454,7455,66782960,410022,233345345
899222333444000946,899222333444000946,8992,2233,3444,0009,46,9843,88544011,8407,71438859,410022,233345346
899222333444000947,899222333444000947,8992,2233,3444,0009,47,7494,17501801,6822,24211603,410022,233345347
899222333444000948,899222333444000948,8992,2233,3444,0009,48,5118,38296047,3995,67405082,410022,233345348
899222333444000949,899222333444000949,8992,2233,3444,0009,49,8124,26562450,7524,59670867,410022,233345349
899222333444000950,899222333444000950,8992,2233,3444,0009,50,9898,12773209,9005,96543602,410022,233345350
899222333444000951,899222333444000951,8992,2233,3444,0009,51,4334,76912042,6050,72630490,410022,233345351
899222333444000952,899222333444000952,8992,2233,3444,0009,52,8081,72482475,3898,53780553,410022,233345352
899222333444000953,899222333444000953,8992,2233,3444,0009,53,9830,34105127,2431,58078066,410022,233345353
899222333444000954,899222333444000954,8992,2233,3444,0009,54,4561,31428950,9038,99659967,410022,233345354
899222333444000955,899222333444000955,8992,2233,3444,0009,55,2167,70554843,3603,87104597,410022,233345355
899222333444000956,899222333444000956,8992,2233,3444,0009,56,3477,81576179,7718,99903658,410022,233345356
899222333444000957,899222333444000957,8992,2233,3444,0009,57,7876,95144917,5408,65118346,410022,233345357
899222333444000958,899222333444000958,8992,2233,3444,0009,58,3166,45958299,3563,56757482,410022,233345358
899222333444000959,899222333444000959,8992,2233,3444,0009,59,4929,67577663,9104,80095804,410022,233345359
899222333444000960,899222333444000960,8992,2233,3444,0009,60,4506,42210369,3783,63426643,410022,233345360
899222333444000961,899222333444000961,8992,2233,3444,0009,61,3604,51935111,7608,41307041,410022,233345361
899222333444000962,899222333444000962,8992,2233,3444,0009,62,4891,99806539,6119,32153248,410022,233345362
899222333444000963,899222333444000963,8992,2233,3444,0009,63,1282,39011686,3101,56256170,410022,233345363
899222333444000964,899222333444000964,8992,2233,3444,0009,64,5199,91305366,1171,63157928,410022,233345364
899222333444000965,899222333444000965,8992,2233,3444,0009,65,7337,30681226,2668,39168484,410022,233345365
899222333444000966,899222333444000966,8992,2233,3444,0009,66,5525,31672130,8252,67273132,410022,233345366
899222333444000967,899222333444000967,8992,2233,3444,0009,67,7241,25072719,8316,69459658,410022,233345367
899222333444000968,899222333444000968,8992,2233,3444,0009,68,2109,45984793,8396,66544352,410022,233345368
899222333444000969,899222333444000969,8992,2233,3444,0009,69,4562,66534681,8570,30058530,410022,233345369
899222333444000970,899222333444000970,8992,2233,3444,0009,70,3965,51828249,7017,30333580,410022,233345370
899222333444000971,899222333444000971,8992,2233,3444,0009,71,7821,24741898,3981,98777275,410022,233345371
899222333444000972,899222333444000972,8992,2233,3444,0009,72,4721,57487395,6675,19158928,410022,233345372
899222333444000973,899222333444000973,8992,2233,3444,0009,73,4469,40792751,7347,85362908,410022,233345373
899222333444000974,899222333444000974,8992,2233,3444,0009,74,6846,41121981,6679,76037930,410022,233345374
899222333444000975,899222333444000975,8992,2233,3444,0009,75,8469,15460700,1044,53754970,410022,233345375
899222333444000976,899222333444000976,8992,2233,3444,0009,76,1288,25469707,9863,98028299,410022,233345376
899222333444000977,899222333444000977,8992,2233,3444,0009,77,8802,77023485,5537,34200761,410022,233345377
899222333444000978,899222333444000978,8992,2233,3444,0009,78,6864,62856259,2715,45608343,410022,233345378
899222333444000979,899222333444000979,8992,2233,3444,0009,79,5921,49059014,5903,61587289,410022,233345379
899222333444000980,899222333444000980,8992,2233,3444,0009,80,1131,47285521,8809,14109271,410022,233345380
899222333444000981,899222333444000981,8992,2233,3444,0009,81,5693,41063537,2529,37480873,410022,233345381
899222333444000982,899222333444000982,8992,2233,3444,0009,82,5427,60027111,5269,58158471,410022,233345382
899222333444000983,899222333444000983,8992,2233,3444,0009,83,6739,88894444,1487,95738547,410022,233345383
899222333444000984,899222333444000984,8992,2233,3444,0009,84,3397,96861101,9425,41685036,410022,233345384
899222333444000985,899222333444000985,8992,2233,3444,0009,85,8987,74330830,6161,16948175,410022,233345385
899222333444000986,899222333444000986,8992,2233,3444,0009,86,7256,11615259,5787,45349096,410022,233345386
899222333444000987,899222333444000987,8992,2233,3444,0009,87,9404,27387481,8890,55327212,410022,233345387
899222333444000988,899222333444000988,8992,2233,3444,0009,88,6273,72700622,6070,53180025,410022,233345388
899222333444000989,899222333444000989,8992,2233,3444,0009,89,1575,52451807,4513,60594831,410022,233345389
899222333444000990,899222333444000990,8992,2233,3444,0009,90,5879,29513832,4077,55613180,410022,233345390
899222333444000991,899222333444000991,8992,2233,3444,0009,91,9238,50857090,9468,31679929,410022,233345391
899222333444000992,899222333444000992,8992,2233,3444,0009,92,1890,55713381,7958,71458773,410022,233345392
899222333444000993,899222333444000993,8992,2233,3444,0009,93,4331,51032203,2151,78897474,410022,233345393
899222333444000994,899222333444000994,8992,2233,3444,0009,94,8537,85404359,4960,49496010,410022,233345394
899222333444000995,899222333444000995,8992,2233,3444,0009,95,7235,45076507,5780,29016270,410022,233345395
899222333444000996,899222333444000996,8992,2233,3444,0009,96,9051,23429221,3234,31175407,410022,233345396
899222333444000997,899222333444000997,8992,2233,3444,0009,97,2877,54045536,1470,98311432,410022,233345397
899222333444000998,899222333444000998,8992,2233,3444,0009,98,2552,54337064,4941,87411794,410022,233345398
